,관리번호,자치구_x,와이파이명,도로명주소,상세주소,설치위치(층),설치유형,설치기관,서비스구분,망종류,설치년도,실내외구분,wifi접속환경,X좌표,Y좌표,작업일자,자치구_y,AP별 이용량(GB),이용량
12146,WF201872,구로구,브니엘의집,구로중앙로21길 22-1,-,-,6-3. 복지 - 장애인,서울시(공유기),공공WiFi,임대망,2020,실내,,126.88685,37.49609,2021-12-14 10:57,구로구,0.00 GB,0.00 
12147,WF201873,구로구,우꿈사센터,고척로 16길 41,-,-,6-3. 복지 - 장애인,서울시(공유기),공공WiFi,임대망,2020,실내,,126.84437,37.498817,2021-12-14 10:57,구로구,0.00 GB,0.00 
12148,WF201874,구로구,개봉1동어린이도서관(제2자치회관),구로구 경인로 318-15 개봉1동자치회관 4층 프로그램실,-,-,7-3. 커뮤니티 - 지역,서울시(공유기),공공WiFi,임대망,2020,실내,,126.85592,37.496662,2021-12-14 10:57,구로구,0.00 GB,0.00 
12149,WF201875,마포구,우리마포시니어클럽,마포구 동교로8길 58,-,-,6-2. 복지 - 노인,서울시(공유기),공공WiFi,자가망U무선망,2020,실내,,126.90573,37.549377,2021-12-14 10:57,마포구,0.00 GB,0.00 
12150,WF201876,마포구,우리마포시니어클럽,마포구 동교로8길 58,-,-,6-2. 복지 - 노인,서울시(공유기),공공WiFi,자가망U무선망,2020,실내,,126.90573,37.549377,2021-12-14 10:57,마포구,0.00 GB,0.00 
12151,WF201877,마포구,우리마포시니어클럽,마포구 동교로8길 58,-,-,6-2. 복지 - 노인,서울시(공유기),공공WiFi,자가망U무선망,2020,실내,,126.90573,37.549377,2021-12-14 10:57,마포구,0.00 GB,0.00 
12152,WF201878,마포구,우리마포시니어클럽,마포구 동교로8길 58,-,-,6-2. 복지 - 노인,서울시(공유기),공공WiFi,자가망U무선망,2020,실내,,126.90573,37.549377,2021-12-14 10:57,마포구,0.00 GB,0.00 
12153,WF201879,마포구,한국여성의집,마포구 성미산로19길 63,-,-,6-5. 복지 - 여성다문화,서울시(공유기),공공WiFi,자가망U무선망,2020,실내,,126.91757,37.564503,2021-12-14 10:57,마포구,0.00 GB,0.00 
12154,WF201880,마포구,한국여성의집,마포구 성미산로19길 63,-,-,6-5. 복지 - 여성다문화,서울시(공유기),공공WiFi,자가망U무선망,2020,실내,,126.91757,37.564503,2021-12-14 10:57,마포구,0.00 GB,0.00 
12155,WF201881,마포구,한국여성의집,마포구 성미산로19길 63,-,-,6-5. 복지 - 여성다문화,서울시(공유기),공공WiFi,자가망U무선망,2020,실내,,126.91757,37.564503,2021-12-14 10:57,마포구,0.00 GB,0.00 
12156,WF201882,서대문구,청각장애인학습지원센터,서대문구 수색로 2길 16-1 3층,-,-,6-3. 복지 - 장애인,서울시(공유기),공공WiFi,임대망,2020,실내,,126.916214,37.569542,2021-12-14 10:57,서대문구,0.00 GB,0.00 
12157,WF201883,서대문구,서울시지체장애인협회서대문구지회,서대문구 세검정로 78-19 올해피장애인복지센터 3층,-,-,6-3. 복지 - 장애인,서울시(공유기),공공WiFi,임대망,2020,실내,,126.94906,37.595154,2021-12-14 10:57,서대문구,0.00 GB,0.00 
12158,WF201884,서대문구,홍제주원지역아동센터,서대문구 홍제원6길 4(홍제동),-,-,6-4. 복지 - 아동청소년,서울시(공유기),공공WiFi,임대망,2020,실내,,126.94751,37.586548,2021-12-14 10:57,서대문구,0.00 GB,0.00 
12159,WF201885,서대문구,청소년1318해피존나무를심는학교,북아현로 14길 55(북아현동),-,-,6-4. 복지 - 아동청소년,서울시(공유기),공공WiFi,임대망,2020,실내,,126.95782,37.563835,2021-12-14 10:57,서대문구,0.00 GB,0.00 
12160,WF201886,성북구,장위행복누림복합센터,성북구 장위로21다길53,-,-,7-1. 커뮤니티 - 행정,서울시(공유기),공공WiFi,임대망,2020,실내,,127.04585,37.615913,2021-12-14 10:57,성북구,0.00 GB,0.00 
12161,WF201887,성북구,돌곶이생활예술문화센터,성북구 화랑로32길100-1,-,-,4. 문화관광체육시설,서울시(공유기),공공WiFi,임대망,2020,실내,,127.05874,37.606224,2021-12-14 10:57,성북구,0.00 GB,0.00 
12162,WF201888,성북구,돌곶이생활예술문화센터,성북구 화랑로32길100-1,-,-,4. 문화관광체육시설,서울시(공유기),공공WiFi,임대망,2020,실내,,127.05874,37.606224,2021-12-14 10:57,성북구,0.00 GB,0.00 
12163,WF201889,성북구,문화공간이육사,성북구 종암로21가길36-1(종암동65-13),-,-,4. 문화관광체육시설,서울시(공유기),공공WiFi,자가망U무선망,2020,실내,,127.032616,37.598083,2021-12-14 10:57,성북구,0.00 GB,0.00 
12164,WF201890,성북구,문화공간이육사,성북구 종암로21가길36-1(종암동65-13),-,-,4. 문화관광체육시설,서울시(공유기),공공WiFi,자가망U무선망,2020,실내,,127.032616,37.598083,2021-12-14 10:57,성북구,0.00 GB,0.00 
12165,WF201891,성북구,문화공간이육사,성북구 종암로21가길36-1(종암동65-13),-,-,4. 문화관광체육시설,서울시(공유기),공공WiFi,자가망U무선망,2020,실내,,127.032616,37.598083,2021-12-14 10:57,성북구,0.00 GB,0.00 
12166,WF201892,성북구,성북역사문화센터,성북구 성북동 119-5,-,-,4. 문화관광체육시설,서울시(공유기),공공WiFi,임대망,2020,실내,,127.00027,37.592297,2021-12-14 10:57,성북구,0.00 GB,0.00 
12167,WF201893,성북구,성북역사문화센터,성북구 성북동 119-5,-,-,4. 문화관광체육시설,서울시(공유기),공공WiFi,임대망,2020,실내,,127.00027,37.592297,2021-12-14 10:57,성북구,0.00 GB,0.00 
12168,WF201894,성북구,동네마당뜰안,성북구 동소문로23길16-27,-,-,7-3. 커뮤니티 - 지역,서울시(공유기),공공WiFi,임대망,2020,실내,,127.017624,37.59496,2021-12-14 10:57,성북구,0.00 GB,0.00 
12169,WF201895,성북구,동네마당뜰안,성북구 동소문로23길16-27,-,-,7-3. 커뮤니티 - 지역,서울시(공유기),공공WiFi,임대망,2020,실내,,127.017624,37.59496,2021-12-14 10:57,성북구,0.00 GB,0.00 
12170,WF201896,성북구,석관장위세대통합형보건지소,성북구 석관동183-15,-,-,7-1. 커뮤니티 - 행정,서울시(공유기),공공WiFi,자가망U무선망,2020,실내,,127.06336,37.610416,2021-12-14 10:57,성북구,0.00 GB,0.00 
12171,WF201897,성북구,석관장위세대통합형보건지소,성북구 석관동183-15,-,-,7-1. 커뮤니티 - 행정,서울시(공유기),공공WiFi,자가망U무선망,2020,실내,,127.06336,37.610416,2021-12-14 10:57,성북구,0.00 GB,0.00 
12172,WF201898,성북구,석관장위세대통합형보건지소,성북구 석관동183-15,-,-,7-1. 커뮤니티 - 행정,서울시(공유기),공공WiFi,자가망U무선망,2020,실내,,127.06336,37.610416,2021-12-14 10:57,성북구,0.00 GB,0.00 
12173,WF201899,성북구,석관장위세대통합형보건지소,성북구 석관동183-15,-,-,7-1. 커뮤니티 - 행정,서울시(공유기),공공WiFi,자가망U무선망,2020,실내,,127.06336,37.610416,2021-12-14 10:57,성북구,0.00 GB,0.00 
12174,WF201900,중랑구,중랑구수어통역센터,중랑구 면목로 299 용마새마을금고 67층 중랑구 수어통역센터,-,-,6-3. 복지 - 장애인,서울시(공유기),공공WiFi,임대망,2020,실내,,127.08673,37.579193,2021-12-14 10:57,중랑구,0.00 GB,0.00 
12175,WF201901,중랑구,중랑구수어통역센터,중랑구 면목로 299 용마새마을금고 67층 중랑구 수어통역센터,-,-,6-3. 복지 - 장애인,서울시(공유기),공공WiFi,임대망,2020,실내,,127.08673,37.579193,2021-12-14 10:57,중랑구,0.00 GB,0.00 
12176,WF201902,중랑구,신내동우리동네키움센터,중랑구 신내역로1길 145 101호,-,-,6-4. 복지 - 아동청소년,서울시(공유기),공공WiFi,임대망,2020,실내,,127.11005,37.61808,2021-12-14 10:57,중랑구,0.00 GB,0.00 
12177,WF201903,중랑구,만나작은도서관,중랑구 동일로 620,-,-,4. 문화관광체육시설,서울시(공유기),공공WiFi,임대망,2020,실내,,127.0801,37.585705,2021-12-14 10:57,중랑구,0.00 GB,0.00 
12178,WF201904,도봉구,창동청소년성문화센터,도봉구 노해로69길 132 1층,-,-,6-4. 복지 - 아동청소년,서울시(공유기),공공WiFi,임대망,2020,실내,,127.05063,37.65826,2021-12-14 10:57,도봉구,0.00 GB,0.00 
12179,WF201905,영등포구,옹달샘드롭인센터,영등포구 경인로 94길 6 2층,-,-,6-1. 복지 - 사회,서울시(공유기),공공WiFi,임대망,2020,실내,,126.90256,37.514183,2021-12-14 10:57,영등포구,0.00 GB,0.00 
12180,WF201906,영등포구,옹달샘드롭인센터,영등포구 경인로 94길 6 2층,-,-,6-1. 복지 - 사회,서울시(공유기),공공WiFi,임대망,2020,실내,,126.90256,37.514183,2021-12-14 10:57,영등포구,0.00 GB,0.00 
12181,WF201907,구로구,구로삶터지역자활센터,구로동로35가길 10-3,벚꽃로446-1,-,6-1. 복지 - 사회,서울시(공유기),공공WiFi,임대망,2020,실내,,126.882065,37.49436,2021-12-14 10:57,구로구,0.00 GB,0.00 
12182,WF201908,강북구,강북구립장애인보호작업장,강북구 오현로 199-9,-,-,6-3. 복지 - 장애인,서울시(공유기),공공WiFi,임대망,2020,실내,,127.03953,37.629333,2021-12-14 10:57,강북구,0.00 GB,0.00 
12183,WF201909,강북구,강북구립장애인보호작업장,강북구 오현로 199-9,-,-,6-3. 복지 - 장애인,서울시(공유기),공공WiFi,임대망,2020,실내,,127.03953,37.629333,2021-12-14 10:57,강북구,0.00 GB,0.00 
12184,WF201910,강북구,강북구립장애인보호작업장,강북구 오현로 199-9,-,-,6-3. 복지 - 장애인,서울시(공유기),공공WiFi,임대망,2020,실내,,127.03953,37.629333,2021-12-14 10:57,강북구,0.00 GB,0.00 
12185,WF201911,강북구,강북구립장애인보호작업장,강북구 오현로 199-9,-,-,6-3. 복지 - 장애인,서울시(공유기),공공WiFi,임대망,2020,실내,,127.03953,37.629333,2021-12-14 10:57,강북구,0.00 GB,0.00 
12186,WF201912,강북구,강북구치매안심센터,강북구 삼양로 476 1층,-,-,6-2. 복지 - 노인,서울시(공유기),공공WiFi,임대망,2020,실내,,127.01567,37.645798,2021-12-14 10:57,강북구,0.00 GB,0.00 
12187,WF201913,강북구,동산비젼스쿨지역아동센터,강북구 오현로 10 3층,-,-,6-4. 복지 - 아동청소년,서울시(공유기),공공WiFi,임대망,2020,실내,,127.03113,37.61629,2021-12-14 10:57,강북구,0.00 GB,0.00 
12188,WF201914,강북구,봉제지원센터,강북구 삼각산로 121,-,-,7-2. 커뮤니티 - 경제,서울시(공유기),공공WiFi,임대망,2020,실내,,127.01758,37.640945,2021-12-14 10:57,강북구,0.00 GB,0.00 
12189,WF201915,강북구,봉제지원센터,강북구 삼각산로 121,-,-,7-2. 커뮤니티 - 경제,서울시(공유기),공공WiFi,임대망,2020,실내,,127.01758,37.640945,2021-12-14 10:57,강북구,0.00 GB,0.00 
12190,WF201916,성북구,영락모자원,성북구 솔샘로5길47,-,-,6-5. 복지 - 여성다문화,서울시(공유기),공공WiFi,임대망,2020,실내,,127.00246,37.610397,2021-12-14 10:57,성북구,0.00 GB,0.00 
12191,WF201917,성북구,영락모자원,성북구 솔샘로5길47,-,-,6-5. 복지 - 여성다문화,서울시(공유기),공공WiFi,임대망,2020,실내,,127.00246,37.610397,2021-12-14 10:57,성북구,0.00 GB,0.00 
12192,WF201918,성북구,영락모자원,성북구 솔샘로5길47,-,-,6-5. 복지 - 여성다문화,서울시(공유기),공공WiFi,임대망,2020,실내,,127.00246,37.610397,2021-12-14 10:57,성북구,0.00 GB,0.00 
12193,WF201919,성북구,영락모자원,성북구 솔샘로5길47,-,-,6-5. 복지 - 여성다문화,서울시(공유기),공공WiFi,임대망,2020,실내,,127.00246,37.610397,2021-12-14 10:57,성북구,0.00 GB,0.00 
12194,WF201920,성북구,영락모자원,성북구 솔샘로5길47,-,-,6-5. 복지 - 여성다문화,서울시(공유기),공공WiFi,임대망,2020,실내,,127.00246,37.610397,2021-12-14 10:57,성북구,0.00 GB,0.00 
12195,WF201921,강북구,아름다운땅지역아동센터,오현로 194덕수빌딩 3층,-,-,6-4. 복지 - 아동청소년,서울시(공유기),공공WiFi,임대망,2020,실내,,127.03982,37.628838,2021-12-14 10:57,강북구,0.00 GB,0.00 
12196,WF201922,강북구,나욧아카데미지역아동센터,강북구 삼각산로 157,-,-,6-4. 복지 - 아동청소년,서울시(공유기),공공WiFi,임대망,2020,실내,,127.02118,37.641838,2021-12-14 10:57,강북구,0.00 GB,0.00 
12197,WF201923,강북구,e-포근한요양원,도봉로266 2층,-,-,6-2. 복지 - 노인,서울시(공유기),공공WiFi,임대망,2020,실내,,127.02415,37.632217,2021-12-14 10:57,강북구,0.00 GB,0.00 
12198,WF201924,강북구,도밍고의집,강북구 솔매로41길 37-10,-,-,6-4. 복지 - 아동청소년,서울시(공유기),공공WiFi,임대망,2020,실내,,127.0227,37.62745,2021-12-14 10:57,강북구,0.00 GB,0.00 
12199,WF201925,서대문구,디딤센터,서대문구 연희로 6길 7,-,-,6-5. 복지 - 여성다문화,서울시(공유기),공공WiFi,임대망,2020,실내,,126.92876,37.56321,2021-12-14 10:57,서대문구,0.00 GB,0.00 
12200,WF201926,서대문구,디딤센터,서대문구 연희로 6길 7,-,-,6-5. 복지 - 여성다문화,서울시(공유기),공공WiFi,임대망,2020,실내,,126.92876,37.56321,2021-12-14 10:57,서대문구,0.00 GB,0.00 
12201,WF201927,관악구,청림경로당,청림2길37,-,-,6-2. 복지 - 노인,서울시(공유기),공공WiFi,임대망,2020,실내,,126.95827,37.48661,2021-12-14 10:57,관악구,0.00 GB,0.00 
12202,WF201928,관악구,청림경로당,청림2길37,-,-,6-2. 복지 - 노인,서울시(공유기),공공WiFi,임대망,2020,실내,,126.95827,37.48661,2021-12-14 10:57,관악구,0.00 GB,0.00 
12203,WF201929,관악구,청림경로당,청림2길37,-,-,6-2. 복지 - 노인,서울시(공유기),공공WiFi,임대망,2020,실내,,126.95827,37.48661,2021-12-14 10:57,관악구,0.00 GB,0.00 
12204,WF201930,동대문구,답십리도서관,서울 동대문구 시립대로4길 75,1층 어린이 유아열람실,,4. 문화관광체육시설,서울시(AP),공공WiFi,임대망,2020,실내,,127.05043,37.573162,2021-12-14 10:57,동대문구,265.93 GB,265.93 
12205,WF201931,동대문구,답십리도서관,서울 동대문구 시립대로4길 75,1층 안내데스크,,4. 문화관광체육시설,서울시(AP),공공WiFi,임대망,2020,실내,,127.05043,37.573162,2021-12-14 10:57,동대문구,"1,592.69 GB","1,592.69 "
12206,WF2020100,동대문구,선농단역사문화관,동대문구 무학로 44길 38(세미나실),세미나실,-,4. 문화관광체육시설,서울시(AP),공공WiFi,임대망,2020,실내,,127.031906,37.581158,2021-12-14 10:57,동대문구,42.00 GB,42.00 
12207,WF2020101,동대문구,답십리도서관,서울 동대문구 시립대로4길 75,2층 종합자료1관,,4. 문화관광체육시설,서울시(AP),공공WiFi,임대망,2020,실내,,127.05043,37.573162,2021-12-14 10:57,동대문구,66.36 GB,66.36 
12208,WF2020102,동대문구,답십리도서관,서울 동대문구 시립대로4길 75,2층 전산실앞 복도,,4. 문화관광체육시설,서울시(AP),공공WiFi,임대망,2020,실내,,127.05043,37.573162,2021-12-14 10:57,동대문구,49.05 GB,49.05 
12209,WF2020103,동대문구,답십리도서관,서울 동대문구 시립대로4길 75,3층 EPS실 앞,,4. 문화관광체육시설,서울시(AP),공공WiFi,임대망,2020,실내,,127.05043,37.573162,2021-12-14 10:57,동대문구,229.77 GB,229.77 
12210,WF2020104,동대문구,답십리도서관,서울 동대문구 시립대로4길 75,3층 종합자료2관,,4. 문화관광체육시설,서울시(AP),공공WiFi,임대망,2020,실내,,127.05043,37.573162,2021-12-14 10:57,동대문구,363.73 GB,363.73 
12211,WF2020105,동대문구,답십리도서관,서울 동대문구 시립대로4길 75,4층 디지털자료실,,4. 문화관광체육시설,서울시(AP),공공WiFi,임대망,2020,실내,,127.05043,37.573162,2021-12-14 10:57,동대문구,593.09 GB,593.09 
12212,WF2020106,동대문구,답십리도서관,서울 동대문구 시립대로4길 75,4층디지털라운지 중간,,4. 문화관광체육시설,서울시(AP),공공WiFi,임대망,2020,실내,,127.05043,37.573162,2021-12-14 10:57,동대문구,644.61 GB,644.61 
12213,WF2020107,동대문구,답십리도서관,서울 동대문구 시립대로4길 75,4층 디지털라운지 왼쪽 끝,,4. 문화관광체육시설,서울시(AP),공공WiFi,임대망,2020,실내,,127.05043,37.573162,2021-12-14 10:57,동대문구,657.38 GB,657.38 
12214,WF2020108,동대문구,답십리도서관,서울 동대문구 시립대로4길 75,지하2층 방재실앞 복도,,4. 문화관광체육시설,서울시(AP),공공WiFi,임대망,2020,실내,,127.05043,37.573162,2021-12-14 10:57,동대문구,350.30 GB,350.30 
12215,WF2020109,동대문구,답십리도서관,서울 동대문구 시립대로4길 75,지하1층 계단앞,,4. 문화관광체육시설,서울시(AP),공공WiFi,임대망,2020,실내,,127.05043,37.573162,2021-12-14 10:57,동대문구,644.48 GB,644.48 
12216,WF205000,중구,서울광장,중구 태평로1가 54-3,길가,,1. 주요거리,서울시(AP),공공WiFi,자가망U무선망,2020,실외,,126.97893,37.56512,2021-12-14 10:57,중구,138.91 GB,138.91 
12217,WF205001,중구,서울광장,중구 태평로1가 54-3,길가,,1. 주요거리,서울시(AP),공공WiFi,자가망U무선망,2020,실외,,126.979225,37.5657,2021-12-14 10:57,중구,435.01 GB,435.01 
12218,WF205002,중구,서울광장,중구 태평로1가 54-3,길가,,1. 주요거리,서울시(AP),공공WiFi,자가망U무선망,2020,실외,,126.97909,37.56543,2021-12-14 10:57,중구,168.93 GB,168.93 
12219,WF205004,중구,정동공원,중구 정동길 21-18,정동길 21-18(정동 15-1) 공원내CCTV,,3. 공원(하천),서울시(AP),공공WiFi,자가망U무선망,2020,실외,,126.9716,37.56777,2021-12-14 10:57,중구,142.09 GB,142.09 
12220,WF205005,중구,남대문시장,중구 남대문시장길 45-2,삼익패션타운 앞 cctv 남407,,2. 전통시장,서울시(AP),공공WiFi,자가망U무선망,2020,실외,,126.978676,37.56044,2021-12-14 10:57,중구,988.16 GB,988.16 
12221,WF205006,중구,대한문앞,중구 태평로1가 54-3,던킨도너츠 근처 폴대,,1. 주요거리,서울시(AP),공공WiFi,자가망U무선망,2020,실외,,126.97678,37.56471,2021-12-14 10:57,중구,181.92 GB,181.92 
12222,WF205007,중구,서울시청(서소문청사),중구 덕수궁길 15,4층사무실,4,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,자가망U무선망,2020,실내,,126.97429,37.564545,2021-12-14 10:57,중구,60.78 GB,60.78 
12223,WF205008,중구,서울시청(서소문청사),중구 덕수궁길 15,별관2동,B1,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,자가망U무선망,2020,실내,,126.974754,37.564266,2021-12-14 10:57,중구,476.92 GB,476.92 
12224,WF205009,중구,서울시청,중구 세종대로 110 서울시청,신한은행 안,B1,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,자가망U무선망,2020,실내,,126.978355,37.56689,2021-12-14 10:57,중구,48.74 GB,48.74 
12225,WF205010,중구,서울시청,중구 세종대로 110 서울시청,신한은행 안,B1,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,자가망U무선망,2020,실내,,126.978355,37.56689,2021-12-14 10:57,중구,52.17 GB,52.17 
12226,WF205011,중구,서울시청,중구 덕수궁길 15,3층스마트정보회의실,3,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,자가망U무선망,2020,실내,,126.978355,37.56689,2021-12-14 10:57,중구,108.82 GB,108.82 
12227,WF205012,종로구,청계천,종로구 청계천로11,모천교인근,,3. 공원(하천),서울시(AP),공공WiFi,자가망U무선망,2020,실외,,126.97854,37.569347,2021-12-14 10:57,종로구,264.95 GB,264.95 
12228,WF205013,종로구,청계천,종로구 청계천로11,광동교인근,,3. 공원(하천),서울시(AP),공공WiFi,자가망U무선망,2020,실외,,126.981094,37.5691,2021-12-14 10:57,종로구,576.83 GB,576.83 
12229,WF205014,종로구,청계천,종로구 종로1.2.3.4가동 42-11,광동교사거리인근,,3. 공원(하천),서울시(AP),공공WiFi,자가망U무선망,2020,실외,,126.9822,37.569065,2021-12-14 10:57,종로구,106.12 GB,106.12 
12230,WF205015,중구,세종대로사람숲길,시청광장,중구 태평로2가374,광장측면폴,3. 공원(하천),서울시(AP),공공WiFi,자가망U무선망,2020,실외,,126.97753,37.565216,2021-12-14 10:57,중구,267.32 GB,267.32 
12231,WF205016,중구,세종대로사람숲길,시청광장,중구 태평로2가374,광장측면폴,3. 공원(하천),서울시(AP),공공WiFi,자가망U무선망,2020,실외,,126.9774,37.56556,2021-12-14 10:57,중구,302.43 GB,302.43 
12232,WF205017,중구,세종대로사람숲길,시청광장,중구 태평로2가374,광장측면폴,3. 공원(하천),서울시(AP),공공WiFi,자가망U무선망,2020,실외,,126.97741,37.56595,2021-12-14 10:57,중구,160.46 GB,160.46 
12233,WF205018,중구,서울시청(서소문청사),덕수궁길 15,체력단련실 15F,,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,자가망U무선망,2020,실내,,126.97562,37.56452,2021-12-14 10:57,중구,474.10 GB,474.10 
12234,WF205019,은평구,서북병원,갈현로7길 49,서관건강검진센터 내 1F,,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,자가망U무선망,2020,실내,,126.90419,37.604675,2021-12-14 10:57,은평구,56.69 GB,56.69 
12235,WF205020,은평구,서북병원,갈현로7길 49,서관휴게실 2F,,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,자가망U무선망,2020,실내,,126.90419,37.604675,2021-12-14 10:57,은평구,59.07 GB,59.07 
12236,WF205021,은평구,서북병원,갈현로7길 49,본관연구실 앞 복도 2F,,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,자가망U무선망,2020,실내,,126.90419,37.604675,2021-12-14 10:57,은평구,150.39 GB,150.39 
12237,WF205022,은평구,서북병원,갈현로7길 49,본관공급실 내 2F,,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,자가망U무선망,2020,실내,,126.90419,37.604675,2021-12-14 10:57,은평구,65.31 GB,65.31 
12238,WF205023,은평구,서북병원,갈현로7길 49,본관휴게실 앞 3F,,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,자가망U무선망,2020,실내,,126.90419,37.604675,2021-12-14 10:57,은평구,455.35 GB,455.35 
12239,WF205024,은평구,서북병원,갈현로7길 49,동관병동 복도#1 4F,,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,자가망U무선망,2020,실내,,126.90419,37.604675,2021-12-14 10:57,은평구,724.33 GB,724.33 
12240,WF205025,은평구,서북병원,갈현로7길 49,동관병동 복도#2 4F,,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,자가망U무선망,2020,실내,,126.90419,37.604675,2021-12-14 10:57,은평구,804.93 GB,804.93 
12241,WF205026,은평구,서북병원,갈현로7길 49,동관병동 복도#3 4F,,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,자가망U무선망,2020,실내,,126.90419,37.604675,2021-12-14 10:57,은평구,"3,216.27 GB","3,216.27 "
12242,WF205027,은평구,서북병원,갈현로7길 49,동관사무공간 4F,,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,자가망U무선망,2020,실내,,126.90419,37.604675,2021-12-14 10:57,은평구,10.13 GB,10.13 
12243,WF205028,은평구,서북병원,갈현로7길 49,동관휴게실 5F,,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,자가망U무선망,2020,실내,,126.90419,37.604675,2021-12-14 10:57,은평구,229.75 GB,229.75 
12244,WF205029,은평구,서북병원,갈현로7길 49,동관휴게실 6F,,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,자가망U무선망,2020,실내,,126.90419,37.604675,2021-12-14 10:57,은평구,139.03 GB,139.03 
12245,WF205030,중구,숭례문,서울특별시 중구 남대문로5가 1-5,,,1. 주요거리,자치구,공공WiFi,자가망U무선망,2020,실외,,126.97481,37.55965,2021-12-14 10:57,중구,0.00 GB,0.00 
12246,WF205031,중구,숭례문,서울특별시 중구 세종대로 40,,,1. 주요거리,자치구,공공WiFi,자가망U무선망,2020,실외,,126.97501,37.56008,2021-12-14 10:57,중구,0.00 GB,0.00 
12247,WF205032,중구,숭례문,서울특별시 중구 세종대로 40,,,1. 주요거리,자치구,공공WiFi,자가망U무선망,2020,실외,,126.97564,37.560024,2021-12-14 10:57,중구,0.00 GB,0.00 
12248,WF205051,중구,서울시청,세종대로 110 서울시청,B4F,,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,자가망U무선망,2020,실내,,126.978355,37.56689,2021-12-14 10:57,중구,42.99 GB,42.99 
12249,WF205052,중구,서울시청,세종대로 110 서울시청,힐링센터 B2F,,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,자가망U무선망,2021,실내,,126.978355,37.56689,2021-12-14 10:57,중구,"2,100.26 GB","2,100.26 "
12250,WF205053,중구,서울시청직장어린이집,중구 정동 34-21,사무실앞 1F,,6-4. 복지 - 아동청소년,서울시(AP),공공WiFi,임대망,2020,실내,,126.9729,37.56405,2021-12-14 10:57,중구,55.62 GB,55.62 
12251,WF205054,중구,서울시청직장어린이집,서울특별시 중구 정동 34-21,교실안,,6-4. 복지 - 아동청소년,서울시(공유기),공공WiFi,임대망,2020,실내,,126.9729,37.56405,2021-12-14 10:57,중구,0.00 GB,0.00 
12252,WF205055,중구,서울시청직장어린이집,서울특별시 중구 정동 34-21,교실안,,6-4. 복지 - 아동청소년,서울시(공유기),공공WiFi,임대망,2020,실내,,126.9729,37.56405,2021-12-14 10:57,중구,0.00 GB,0.00 
12253,WF205056,중구,서울시청직장어린이집,서울특별시 중구 정동 34-21,교실안,,6-4. 복지 - 아동청소년,서울시(공유기),공공WiFi,임대망,2020,실내,,126.9729,37.56405,2021-12-14 10:57,중구,0.00 GB,0.00 
12254,WF205057,중구,서울시청직장어린이집,서울특별시 중구 정동 34-21,교실안,,6-4. 복지 - 아동청소년,서울시(공유기),공공WiFi,임대망,2020,실내,,126.9729,37.56405,2021-12-14 10:57,중구,0.00 GB,0.00 
12255,WF205100,중구,서울시청 본관,세종대로 110 서울시청,,,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,자가망U무선망,2020,실내,,126.97843,37.566704,2021-12-14 10:57,중구,450.97 GB,450.97 
12256,WF205101,중구,서울시청 본관,세종대로 110 서울시청,,,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,자가망U무선망,2020,실내,,126.97843,37.566704,2021-12-14 10:57,중구,847.18 GB,847.18 
12257,WF205102,중구,서울시청 본관,세종대로 110 서울시청,,,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,자가망U무선망,2020,실내,,126.97843,37.566704,2021-12-14 10:57,중구,494.77 GB,494.77 
12258,WF205103,중구,서울시청 본관,세종대로 110 서울시청,,,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,자가망U무선망,2020,실내,,126.97843,37.566704,2021-12-14 10:57,중구,179.60 GB,179.60 
12259,WF205104,중구,서울시청 본관,세종대로 110 서울시청,,,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,자가망U무선망,2020,실내,,126.97843,37.566704,2021-12-14 10:57,중구,397.06 GB,397.06 
12260,WF205105,중구,서울시청 본관,세종대로 110 서울시청,,,7-1. 커뮤니티 - 행정,서울시(AP),공공WiFi,자가망U무선망,2020,실내,,126.97843,37.566704,2021-12-14 10:57,중구,166.22 GB,166.22 
